For M5|Adr   240|KD1  E2.112O      18.0 C  3 123|Rz        1.98105 m   |HD         42.440 m   |Z       101.75177 m   | 
For M5|Adr   241|KD1  E2.113O      18.0 C  3 123|Rz        1.88991 m   |HD         37.527 m   |Z       101.84292 m   | 
For M5|Adr   242|KD1  E2.114O      18.0 C  3 123|Rz        1.78766 m   |HD         32.564 m   |Z       101.94517 m   | 
For M5|Adr   243|KD1  E2.115O      18.0 C  3 123|Rz        1.68670 m   |HD         28.034 m   |Z       102.04613 m   | 
For M5|Adr   244|KD1  E2.116O      18.0 C  3 123|Rz        1.59493 m   |HD         24.127 m   |Z       102.13790 m   | 
For M5|Adr   245|KD1 E2.116.1      18.0 C  3 123|Rz        1.92148 m   |HD         23.707 m   |Z       101.81135 m   | 
For M5|Adr   246|KD1  E2.117O      18.0 C  3 123|Rz        1.58652 m   |HD         24.404 m   |Z       102.14630 m   | 
For M5|Adr   247|KD1 E2.118.1      18.0 C  3 123|Rz        1.90719 m   |HD         22.505 m   |Z       101.82564 m   | 
For M5|Adr   248|KD1  E2.118O      18.0 C  3 123|Rz        1.59407 m   |HD         21.340 m   |Z       102.13876 m   | 
For M5|Adr   249|KD1  E2.119O      18.0 C  3 123|Rz        1.63264 m   |HD         19.719 m   |Z       102.10018 m   | 
For M5|Adr   250|KD1  E2.120O      18.0 C  3 123|Rz        1.67446 m   |HD         19.995 m   |Z       102.05836 m   | 
For M5|Adr   251|KD1  E2.121O      18.0 C  3 123|Rz        1.70265 m   |HD         22.211 m   |Z       102.03017 m   | 
For M5|Adr   252|KD1  E2.122O      18.0 C  3 123|Rz        1.74321 m   |HD         25.246 m   |Z       101.98962 m   | 
For M5|Adr   253|KD1  E2.123O      18.0 C  3 123|Rz        1.78305 m   |HD         29.428 m   |Z       101.94978 m   | 
For M5|Adr   254|KD1  E2.124O      18.0 C  3 123|Rz        1.81432 m   |HD         34.355 m   |Z       101.91850 m   | 
For M5|Adr   255|KD1  E2.125O      18.0 C  3 123|Rz        1.74294 m   |HD         39.312 m   |Z       101.98989 m   | 
For M5|Adr   256|TO  End of interm. sight.   123|                      |                      |                      | 
For M5|Adr   257|KD1      MM9      17.0 C  3 123|Rb        0.81362 m   |HD         36.900 m   |                      | 
For M5|Adr   258|KD1     MM10      17.0 C  3 123|Rf        1.32771 m   |HD         37.228 m   |                      | 
For M5|Adr   259|KD1     MM10      17.0 C  3 123|Rf        1.32770 m   |HD         37.247 m   |                      | 
For M5|Adr   260|KD1      MM9      17.0 C  3 123|Rb        0.81364 m   |HD         36.909 m   |                      | 
For M5|Adr   261|KD1     MM10      17.0 C    123|                      |                      |Z       101.79534 m   | 
For M5|Adr   262|TO  Intermediate sight.     123|                      |                      |                      | 
For M5|Adr   263|KD1  E2.126O      17.0 C  3 123|Rz        1.28368 m   |HD         41.899 m   |Z       101.83937 m   | 
For M5|Adr   264|KD1  E2.127O      17.0 C  5 123|Rz        1.32172 m   |HD         36.666 m   |Z       101.80133 m   | 
For M5|Adr   265|KD1   VE3.32      17.0 C  7 123|Rz        2.11811 m   |HD         35.779 m   |Z       101.00494 m   | 
For M5|Adr   266|KD1  E2.138O##### 17.0 C  3 123|Rz        1.35385 m   |HD         31.992 m   |Z       101.76920 m   | 
For M5|Adr   267|TO  Measurement repeated    123|                      |                      |                      | 
For M5|Adr   268|KD1  E2.128O      17.0 C  3 123|Rz        1.35384 m   |HD         32.000 m   |Z       101.76921 m   | 
For M5|Adr   269|KD1  E2.129O      17.0 C  3 123|Rz        1.39155 m   |HD         27.578 m   |Z       101.73150 m   | 
For M5|Adr   270|KD1  E2.130O      17.0 C  3 123|Rz        1.42137 m   |HD         23.950 m   |Z       101.70168 m   | 
For M5|Adr   271|KD1  E2.131O      17.0 C  3 123|Rz        1.46102 m   |HD         21.534 m   |Z       101.66203 m   | 
For M5|Adr   272|KD1  E2.132O      17.0 C  3 123|Rz        1.50194 m   |HD         20.464 m   |Z       101.62111 m   | 
For M5|Adr   273|KD1 E2.132.1      17.0 C  3 123|Rz        1.80386 m   |HD         21.090 m   |Z       101.31919 m   | 
For M5|Adr   274|KD1  E2.133O      17.0 C  3 123|Rz        1.52156 m   |HD         22.588 m   |Z       101.60149 m   | 
For M5|Adr   275|KD1 E2.134.1      17.0 C  3 123|Rz        1.84165 m   |HD         21.367 m   |Z       101.28140 m   | 
For M5|Adr   276|KD1  E2.134O      17.0 C  3 123|Rz        1.53108 m   |HD         21.151 m   |Z       101.59197 m   | 
For M5|Adr   277|KD1  E2.135O      17.0 C  3 123|Rz        1.57299 m   |HD         23.462 m   |Z       101.55006 m   | 
For M5|Adr   278|KD1  E2.136O      17.0 C  3 123|Rz        1.61389 m   |HD         26.682 m   |Z       101.50916 m   | 
For M5|Adr   279|KD1  E2.137O      17.0 C  3 123|Rz        1.64383 m   |HD         30.882 m   |Z       101.47922 m   | 
For M5|Adr   280|KD1  E2.138O      17.0 C  3 123|Rz        1.68245 m   |HD         35.688 m   |Z       101.44060 m   | 
For M5|Adr   281|KD1  E2.139O      17.0 C  3 123|Rz        1.72402 m   |HD         40.734 m   |Z       101.39903 m   | 
For M5|Adr   282|TO  End of interm. sight.   123|                      |                      |                      | 
For M5|Adr   283|KD1     MM10      16.0 C  3 123|Rb        1.15633 m   |HD         35.944 m   |                      | 
For M5|Adr   284|KD1     MM11      16.0 C  3 123|Rf        0.77502 m   |HD         36.090 m   |                      | 
For M5|Adr   285|KD1     MM11      16.0 C  3 123|Rf        0.77497 m   |HD         36.085 m   |                      | 
For M5|Adr   286|KD1     MM10      16.0 C  3 123|Rb        1.15618 m   |HD         35.926 m   |                      | 
For M5|Adr   287|KD1     MM11      16.0 C    123|                      |                      |Z       102.17660 m   | 
For M5|Adr   288|TO  Intermediate sight.     123|                      |                      |                      | 
For M5|Adr   289|KD1  E2.140O      16.0 C  5 123|Rz        1.58359 m   |HD         36.629 m   |Z       101.36801 m   | 
For M5|Adr   290|KD1  E2.141O      16.0 C  3 123|Rz        1.51302 m   |HD         31.300 m   |Z       101.43858 m   | 
For M5|Adr   291|KD1  E2.142O      16.0 C  3 123|Rz        1.66144 m   |HD         26.605 m   |Z       101.29016 m   | 
For M5|Adr   292|KD1  E2.143O      16.0 C  3 123|Rz        1.69284 m   |HD         22.674 m   |Z       101.25876 m   | 
For M5|Adr   293|KD1   VE3.31      16.0 C  5 123|Rz        1.92601 m   |HD         29.463 m   |Z       101.02559 m   | 
For M5|Adr   294|KD1  E2.144O      17.0 C  3 123|Rz        1.73340 m   |HD         19.516 m   |Z       101.21820 m   | 
For M5|Adr   295|KD1  E2.145O      17.0 C  3 123|Rz        1.77485 m   |HD         17.950 m   |Z       101.17675 m   | 
For M5|Adr   296|KD1  E2.146O      17.0 C  3 123|Rz        1.80422 m   |HD         18.308 m   |Z       101.14738 m   | 
For M5|Adr   297|KD1  E2.147O      17.0 C  3 123|Rz        1.84260 m   |HD         20.604 m   |Z       101.10900 m   | 
For M5|Adr   298|KD1  E2.148O      17.0 C  3 123|Rz        1.88250 m   |HD         24.136 m   |Z       101.06910 m   | 
For M5|Adr   299|KD1 E2.148.1      17.0 C  3 123|Rz        2.02555 m   |HD         25.748 m   |Z       100.92605 m   | 
For M5|Adr   300|KD1  E2.149O      17.0 C  3 123|Rz        1.87203 m   |HD         27.662 m   |Z       101.07957 m   | 
For M5|Adr   301|KD1 E2.150.1      17.0 C  3 123|Rz        2.00881 m   |HD         27.626 m   |Z       100.94279 m   | 
For M5|Adr   302|KD1  E2.150O##### 17.0 C  3 123|Rz        2.00881 m   |HD         27.622 m   |Z       100.94279 m   | 
For M5|Adr   303|TO  Measurement repeated    123|                      |                      |                      | 
For M5|Adr   304|KD1 E2.150.1      17.0 C  3 123|Rz        2.00847 m   |HD         27.574 m   |Z       100.94313 m   | 
For M5|Adr   305|KD1   E2.150      17.0 C  3 123|Rz        2.04397 m   |HD         28.233 m   |Z       100.90763 m   | 
For M5|Adr   306|KD1  E2.151O      17.0 C  3 123|Rz        1.75543 m   |HD         33.253 m   |Z       101.19617 m   | 
For M5|Adr   307|KD1  E2.152O      17.0 C  4 123|Rz        1.67250 m   |HD         38.450 m   |Z       101.27910 m   | 
For M5|Adr   308|TO  End of interm. sight.   123|                      |                      |                      | 
For M5|Adr   309|KD1     MM11##### 16.0 C  6 123|Rb        1.37337 m   |HD         39.255 m   |                      | 
For M5|Adr   310|TO  Measurement repeated    123|                      |                      |                      | 
For M5|Adr   311|KD1     MM11      16.0 C  3 123|Rb        1.37327 m   |HD         39.226 m   |                      | 
For M5|Adr   312|KD1     MM12      16.0 C  3 123|Rf        0.64979 m   |HD         39.140 m   |                      | 
For M5|Adr   313|KD1     MM12      16.0 C  3 123|Rf        0.64988 m   |HD         39.133 m   |                      | 
For M5|Adr   314|KD1     MM11      16.0 C  3 123|Rb        1.37330 m   |HD         39.247 m   |                      | 
For M5|Adr   315|KD1     MM12      16.0 C    123|                      |                      |Z       102.90005 m   | 
For M5|Adr   316|TO  Intermediate sight.     123|                      |                      |                      | 
For M5|Adr   317|KD1  E2.153O      16.0 C  3 123|Rz        2.18954 m   |HD         39.986 m   |Z       101.36035 m   | 
For M5|Adr   318|KD1  E2.154O      16.0 C  3 123|Rz        2.11968 m   |HD         34.653 m   |Z       101.43021 m   | 
For M5|Adr   319|KD1  E2.155O      16.0 C  3 123|Rz        2.04142 m   |HD         29.755 m   |Z       101.50847 m   | 
For M5|Adr   320|KD1  E2.156O      16.0 C  3 123|Rz        1.97361 m   |HD         25.322 m   |Z       101.57628 m   | 
For M5|Adr   321|KD1  E2.157O      16.0 C  3 123|Rz        1.78242 m   |HD         21.647 m   |Z       101.76747 m   | 
For M5|Adr   322|KD1  E2.158O      16.0 C  3 123|Rz        1.81262 m   |HD         19.225 m   |Z       101.73727 m   | 
For M5|Adr   323|KD1  E2.159O      16.0 C  3 123|Rz        1.73112 m   |HD         18.504 m   |Z       101.81877 m   | 
For M5|Adr   324|KD1  E2.160O      16.0 C  3 123|Rz        1.65242 m   |HD         19.696 m   |Z       101.89747 m   | 
For M5|Adr   325|KD1   VE3.30      16.0 C  3 123|Rz        0.98933 m   |HD         40.007 m   |Z       102.56056 m   | 
For M5|Adr   326|KD1  E2.161O      16.0 C  3 123|Rz        1.57724 m   |HD         22.494 m   |Z       101.97265 m   | 
For M5|Adr   327|KD1  E2.162O      16.0 C  3 123|Rz        1.49876 m   |HD         26.459 m   |Z       102.05113 m   | 
For M5|Adr   328|KD1  E2.163O      15.0 C  3 123|Rz        1.41710 m   |HD         30.888 m   |Z       102.13279 m   | 
For M5|Adr   329|KD1  E2.164O      15.0 C  4 123|Rz        1.33896 m   |HD         35.999 m   |Z       102.21093 m   | 
For M5|Adr   330|KD1 E2.164.1      15.0 C  3 123|Rz        1.58439 m   |HD         37.833 m   |Z       101.96550 m   | 
For M5|Adr   331|KD1  E2.165O      15.0 C  3 123|Rz        1.33033 m   |HD         39.610 m   |Z       102.21956 m   | 
For M5|Adr   332|KD1 E2.166.1      15.0 C  3 123|Rz        1.58381 m   |HD         40.071 m   |Z       101.96608 m   | 
For M5|Adr   333|KD1  E2.166O      15.0 C  4 123|Rz        1.33918 m   |HD         41.284 m   |Z       102.21071 m   | 
For M5|Adr   334|TO  End of interm. sight.   123|                      |                      |                      | 
For M5|Adr   335|KD1     MM12      15.0 C  3 123|Rb        1.39578 m   |HD         35.107 m   |                      | 
For M5|Adr   336|KD1     MM13      15.0 C  3 123|Rf        1.82256 m   |HD         34.868 m   |                      | 
For M5|Adr   337|KD1     MM13      15.0 C  3 123|Rf        1.82266 m   |HD         34.879 m   |                      | 
For M5|Adr   338|KD1     MM12      15.0 C  3 123|Rb        1.39582 m   |HD         35.108 m   |                      | 
For M5|Adr   339|KD1     MM13      15.0 C    123|                      |                      |Z       102.47324 m   | 
For M5|Adr   340|TO  Intermediate sight.     123|                      |                      |                      | 
For M5|Adr   341|KD1  E2.167O      15.0 C  3 123|Rz        2.09486 m   |HD         37.115 m   |Z       102.20099 m   | 
For M5|Adr   342|KD1  E2.168O      15.0 C  3 123|Rz        2.10142 m   |HD         32.105 m   |Z       102.19443 m   | 
For M5|Adr   343|KD1  E2.169O      15.0 C  3 123|Rz        2.11286 m   |HD         27.545 m   |Z       102.18299 m   | 
For M5|Adr   344|KD1  E2.170O      14.0 C  3 123|Rz        2.13532 m   |HD         23.669 m   |Z       102.16053 m   | 
For M5|Adr   345|KD1  E2.171O      14.0 C  3 123|Rz        2.14297 m   |HD         20.831 m   |Z       102.15288 m   | 
For M5|Adr   346|KD1  E2.172O      14.0 C  3 123|Rz        2.15559 m   |HD         19.487 m   |Z       102.14026 m   | 
For M5|Adr   347|KD1  E2.173O      14.0 C  3 123|Rz        2.06064 m   |HD         19.933 m   |Z       102.23521 m   | 
For M5|Adr   348|KD1  E2.174O      14.0 C  3 123|Rz        2.18505 m   |HD         22.025 m   |Z       102.11080 m   | 
For M5|Adr   349|KD1  E2.175O      14.0 C  3 123|Rz        2.19242 m   |HD         25.475 m   |Z       102.10343 m   | 
For M5|Adr   350|KD1  E2.176O      14.0 C  3 123|Rz        2.20590 m   |HD         29.718 m   |Z       102.08995 m   | 
For M5|Adr   351|KD1  E2.177O      14.0 C  3 123|Rz        2.21872 m   |HD         34.428 m   |Z       102.07713 m   | 
For M5|Adr   352|KD1  E2.178O      14.0 C  3 123|Rz        2.22490 m   |HD         39.336 m   |Z       102.07095 m   | 
For M5|Adr   353|TO  End of interm. sight.   123|                      |                      |                      | 
For M5|Adr   354|KD1     MM13      13.0 C  3 123|Rb        1.46172 m   |HD         37.706 m   |                      | 
For M5|Adr   355|KD1     MM14      13.0 C  3 123|Rf        1.43457 m   |HD         37.933 m   |                      | 
For M5|Adr   356|KD1     MM14      13.0 C  3 123|Rf        1.43462 m   |HD         37.923 m   |                      | 
For M5|Adr   357|KD1     MM13      13.0 C  3 123|Rb        1.46171 m   |HD         37.692 m   |                      | 
For M5|Adr   358|KD1     MM14      13.0 C    123|                      |                      |Z       102.50036 m   | 
For M5|Adr   359|TO  Intermediate sight.     123|                      |                      |                      | 
For M5|Adr   360|KD1  E2.179O##### 13.0 C  3 123|Rz        1.86449 m   |HD         42.820 m   |Z       102.07046 m   | 
For M5|Adr   361|TO  Measurement repeated    123|                      |                      |                      | 
For M5|Adr   362|KD1  E2.179O      13.0 C  3 123|Rz        1.88756 m   |HD         37.612 m   |Z       102.04739 m   | 
For M5|Adr   363|KD1   VE3.29      13.0 C  3 123|Rz        2.37885 m   |HD         33.986 m   |Z       101.55611 m   | 
For M5|Adr   364|KD1  E2.180O      13.0 C  3 123|Rz        1.89504 m   |HD         32.487 m   |Z       102.03991 m   | 
For M5|Adr   365|KD1 E2.180.1      13.0 C  3 123|Rz        2.10481 m   |HD         31.609 m   |Z       101.83015 m   | 
For M5|Adr   366|KD1  E2.181O      13.0 C  3 123|Rz        1.89532 m   |HD         31.423 m   |Z       102.03964 m   | 
For M5|Adr   367|KD1 E2.182.1      13.0 C  3 123|Rz        2.11707 m   |HD         29.740 m   |Z       101.81789 m   | 
For M5|Adr   368|KD1  E2.182O      13.0 C  3 123|Rz        1.90518 m   |HD         28.051 m   |Z       102.02978 m   | 
For M5|Adr   369|KD1  E2.183O      12.0 C  3 123|Rz        1.91405 m   |HD         24.035 m   |Z       102.02090 m   | 
For M5|Adr   370|KD1  E2.184O      12.0 C  3 123|Rz        1.92659 m   |HD         21.001 m   |Z       102.00836 m   | 
For M5|Adr   371|KD1  E2.185O      12.0 C  3 123|Rz        1.94477 m   |HD         19.421 m   |Z       101.99018 m   | 
For M5|Adr   372|KD1  E2.186O      12.0 C  3 123|Rz        1.95359 m   |HD         19.694 m   |Z       101.98136 m   | 
For M5|Adr   373|KD1  E2.187O      12.0 C  3 123|Rz        1.96212 m   |HD         21.740 m   |Z       101.97284 m   | 
For M5|Adr   374|KD1  E2.188O      12.0 C  3 123|Rz        1.97263 m   |HD         25.028 m   |Z       101.96233 m   | 
For M5|Adr   375|KD1  E2.189O      12.0 C  3 123|Rz        1.87635 m   |HD         29.179 m   |Z       102.05861 m   | 
For M5|Adr   376|KD1  E2.190O      12.0 C  3 123|Rz        1.99223 m   |HD         33.926 m   |Z       101.94272 m   | 
For M5|Adr   377|KD1  E2.191O      12.0 C  3 123|Rz        2.01468 m   |HD         38.974 m   |Z       101.92028 m   | 
For M5|Adr   378|KD1  E2.192O      12.0 C  3 123|Rz        2.02524 m   |HD         44.299 m   |Z       101.90972 m   | 
For M5|Adr   379|TO  End of interm. sight.   123|                      |                      |                      | 
For M5|Adr   380|KD1     MM14      12.0 C  3 123|Rb        1.39336 m   |HD         37.753 m   |                      | 
For M5|Adr   381|KD1     MM15      12.0 C  3 123|Rf        1.71851 m   |HD         37.645 m   |                      | 
For M5|Adr   382|KD1     MM15      12.0 C  3 123|Rf        1.71851 m   |HD         37.646 m   |                      | 
For M5|Adr   383|KD1     MM14      12.0 C  3 123|Rb        1.39347 m   |HD         37.755 m   |                      | 
For M5|Adr   384|KD1     MM15      12.0 C    123|                      |                      |Z       102.17527 m   | 
For M5|Adr   385|TO  Intermediate sight.     123|                      |                      |                      | 
For M5|Adr   386|KD1  E2.193O      12.0 C  3 123|Rz        1.99151 m   |HD         35.396 m   |Z       101.90227 m   | 
For M5|Adr   387|KD1  E2.194O      12.0 C  3 123|Rz        2.01200 m   |HD         30.634 m   |Z       101.88178 m   | 
For M5|Adr   388|KD1  E2.195O      12.0 C  3 123|Rz        2.02322 m   |HD         26.098 m   |Z       101.87056 m   | 
For M5|Adr   389|KD1  E2.196O      12.0 C  3 123|Rz        2.03380 m   |HD         22.466 m   |Z       101.85998 m   | 
For M5|Adr   390|KD1   VE3.28      12.0 C  3 123|Rz        2.40099 m   |HD         28.652 m   |Z       101.49279 m   | 
For M5|Adr   391|KD1 E2.196.1      12.0 C  3 123|Rz        2.28599 m   |HD         22.202 m   |Z       101.60779 m   | 
For M5|Adr   392|KD1  E2.197O      12.0 C  3 123|Rz        2.03331 m   |HD         22.926 m   |Z       101.86047 m   | 
For M5|Adr   393|KD1 E2.198.1      12.0 C  3 123|Rz        2.24647 m   |HD         21.147 m   |Z       101.64731 m   | 
For M5|Adr   394|KD1  E2.198O      11.0 C  3 123|Rz        2.02637 m   |HD         20.073 m   |Z       101.86741 m   | 
For M5|Adr   395|KD1  E2.199O      11.0 C  3 123|Rz        2.01125 m   |HD         19.134 m   |Z       101.88253 m   | 
For M5|Adr   396|KD1  E2.200O      12.0 C  3 123|Rz        1.99954 m   |HD         20.018 m   |Z       101.89424 m   | 
For M5|Adr   397|KD1  E2.201O      12.0 C  3 123|Rz        1.97477 m   |HD         22.484 m   |Z       101.91901 m   | 
For M5|Adr   398|KD1  E2.202O      11.0 C  3 123|Rz        1.97339 m   |HD         26.158 m   |Z       101.92039 m   | 
For M5|Adr   399|KD1  E2.203O      11.0 C  3 123|Rz        1.95899 m   |HD         30.672 m   |Z       101.93479 m   | 
For M5|Adr   400|KD1  E2.204O      11.0 C  3 123|Rz        1.95161 m   |HD         35.520 m   |Z       101.94217 m   | 
For M5|Adr   401|KD1  E2.205O      11.0 C  3 123|Rz        1.83288 m   |HD         40.775 m   |Z       102.06090 m   | 
For M5|Adr   402|TO  End of interm. sight.   123|                      |                      |                      | 
For M5|Adr   403|KD1     MM15      11.0 C  3 123|Rb        1.44030 m   |HD         37.004 m   |                      | 
For M5|Adr   404|KD1     MM16      11.0 C  3 123|Rf        1.25067 m   |HD         36.754 m   |                      | 
For M5|Adr   405|KD1     MM16      11.0 C  3 123|Rf        1.25070 m   |HD         36.754 m   |                      | 
For M5|Adr   406|KD1     MM15      11.0 C  3 123|Rb        1.44025 m   |HD         37.027 m   |                      | 
For M5|Adr   407|KD1     MM16      11.0 C    123|                      |                      |Z       102.36486 m   | 
For M5|Adr   408|TO  Intermediate sight.     123|                      |                      |                      | 
For M5|Adr   409|KD1  E2.206O      11.0 C  3 123|Rz        1.64276 m   |HD         38.370 m   |Z       101.97278 m   | 
For M5|Adr   410|KD1  E2.207O      11.0 C  3 123|Rz        1.63467 m   |HD         33.432 m   |Z       101.98087 m   | 
For M5|Adr   411|KD1  E2.208O      11.0 C  3 123|Rz        1.62307 m   |HD         28.881 m   |Z       101.99247 m   | 
For M5|Adr   412|KD1   VE3.27      11.0 C  3 123|Rz        2.19185 m   |HD         40.809 m   |Z       101.42369 m   | 
For M5|Adr   413|KD1  E2.209O      11.0 C  3 123|Rz        1.61505 m   |HD         24.781 m   |Z       102.00049 m   | 
For M5|Adr   414|KD1  E2.210O      11.0 C  3 123|Rz        1.59336 m   |HD         21.859 m   |Z       102.02218 m   | 
For M5|Adr   415|KD1  E2.211O      11.0 C  3 123|Rz        1.58268 m   |HD         20.323 m   |Z       102.03286 m   | 
For M5|Adr   416|KD1  E2.212O      11.0 C  3 123|Rz        1.56738 m   |HD         20.486 m   |Z       102.04816 m   | 
For M5|Adr   417|KD1 2.212.1O      11.0 C  3 123|Rz        1.51263 m   |HD         21.635 m   |Z       102.10291 m   | 
For M5|Adr   418|KD1  E2.213O      11.0 C  3 123|Rz        1.55924 m   |HD         23.114 m   |Z       102.05630 m   | 
For M5|Adr   419|KD1 2.214.1O      11.0 C  3 123|Rz        1.49333 m   |HD         22.354 m   |Z       102.12221 m   | 
For M5|Adr   420|KD1  E2.214O      11.0 C  3 123|Rz        1.56457 m   |HD         22.337 m   |Z       102.05097 m   | 
For M5|Adr   421|KD1  E2.215O      11.0 C  3 123|Rz        1.55133 m   |HD         25.269 m   |Z       102.06421 m   | 
For M5|Adr   422|KD1  E2.216O      11.0 C  3 123|Rz        1.53019 m   |HD         29.239 m   |Z       102.08535 m   | 
For M5|Adr   423|KD1  E2.217O      11.0 C  4 123|Rz        1.52262 m   |HD         33.913 m   |Z       102.09292 m   | 
For M5|Adr   424|KD1  E2.218O      11.0 C  3 123|Rz        1.51470 m   |HD         38.935 m   |Z       102.10084 m   | 
For M5|Adr   425|TO  End of interm. sight.   123|                      |                      |                      | 
For M5|Adr   426|KD1     MM16      11.0 C  3 123|Rb        1.43600 m   |HD         35.107 m   |                      | 
For M5|Adr   427|KD1     MM17      11.0 C  3 123|Rf        1.39711 m   |HD         35.338 m   |                      | 
For M5|Adr   428|KD1     MM17      11.0 C  3 123|Rf        1.39707 m   |HD         35.328 m   |                      | 
For M5|Adr   429|KD1     MM16      11.0 C  3 123|Rb        1.43602 m   |HD         35.105 m   |                      | 
For M5|Adr   430|KD1     MM17      11.0 C    123|                      |                      |Z       102.40377 m   | 
For M5|Adr   431|TO  Intermediate sight.     123|                      |                      |                      | 
For M5|Adr   432|KD1  E2.219O      11.0 C  3 123|Rz        1.68826 m   |HD         38.491 m   |Z       102.11261 m   | 
For M5|Adr   433|KD1  E2.220O      11.0 C  3 123|Rz        1.66558 m   |HD         33.689 m   |Z       102.13528 m   | 
For M5|Adr   434|KD1  E2.221O      11.0 C  3 123|Rz        1.56064 m   |HD         29.216 m   |Z       102.24022 m   | 
For M5|Adr   435|KD1  E2.222O      11.0 C  3 123|Rz        1.64685 m   |HD         25.320 m   |Z       102.15402 m   | 
For M5|Adr   436|KD1  E2.223O      11.0 C  3 123|Rz        1.63712 m   |HD         22.276 m   |Z       102.16374 m   | 
For M5|Adr   437|KD1  E2.224O      11.0 C  3 123|Rz        1.62812 m   |HD         20.777 m   |Z       102.17274 m   | 
For M5|Adr   438|KD1  E2.225O      11.0 C  3 123|Rz        1.61118 m   |HD         21.055 m   |Z       102.18968 m   | 
For M5|Adr   439|KD1  E2.226O      11.0 C  3 123|Rz        1.59693 m   |HD         22.746 m   |Z       102.20394 m   | 
For M5|Adr   440|KD1  E2.227O      11.0 C  3 123|Rz        1.58847 m   |HD         25.900 m   |Z       102.21240 m   | 
For M5|Adr   441|KD1  E2.228O      11.0 C  3 123|Rz        1.57944 m   |HD         29.740 m   |Z       102.22142 m   | 
For M5|Adr   442|KD1 E2.228.1      11.0 C  3 123|Rz        1.78548 m   |HD         31.499 m   |Z       102.01538 m   | 
For M5|Adr   443|KD1  E2.229O      11.0 C  3 123|Rz        1.57016 m   |HD         33.288 m   |Z       102.23071 m   | 
For M5|Adr   444|KD1 E2.230.1      11.0 C  3 123|Rz        1.80226 m   |HD         33.533 m   |Z       101.99860 m   | 
For M5|Adr   445|KD1  E2.230O      11.0 C  3 123|Rz        1.55776 m   |HD         34.289 m   |Z       102.24310 m   | 
For M5|Adr   446|KD1  E2.231O      11.0 C  3 123|Rz        1.55116 m   |HD         39.209 m   |Z       102.24970 m   | 
For M5|Adr   447|TO  End of interm. sight.   123|                      |                      |                      | 
For M5|Adr   448|KD1     MM17      11.0 C  3 123|Rb        1.70905 m   |HD         36.391 m   |                      | 
For M5|Adr   449|KD1     MM18      11.0 C  3 123|Rf        1.64136 m   |HD         36.753 m   |                      | 
For M5|Adr   450|KD1     MM18      11.0 C  3 123|Rf        1.64133 m   |HD         36.755 m   |                      | 
For M5|Adr   451|KD1     MM17      11.0 C  3 123|Rb        1.70902 m   |HD         36.394 m   |                      | 
For M5|Adr   452|KD1     MM18      11.0 C    123|                      |                      |Z       102.47146 m   | 
For M5|Adr   453|TO  Intermediate sight.     123|                      |                      |                      | 
For M5|Adr   454|KD1  E2.232O      11.0 C  3 123|Rz        1.84608 m   |HD         37.589 m   |Z       102.26673 m   | 
For M5|Adr   455|KD1  E2.233O      11.0 C  3 123|Rz        1.84134 m   |HD         32.597 m   |Z       102.27147 m   | 
For M5|Adr   456|KD1  E2.234O      11.0 C  3 123|Rz        1.83086 m   |HD         28.021 m   |Z       102.28195 m   | 
For M5|Adr   457|KD1   VE3.26      11.0 C  3 123|Rz        2.26660 m   |HD         31.064 m   |Z       101.84621 m   | 
For M5|Adr   458|KD1   E2.235      11.0 C  3 123|Rz        1.80930 m   |HD         23.899 m   |Z       102.30351 m   | 
For M5|Adr   459|KD1   E2.236      11.0 C  3 123|Rz        1.79906 m   |HD         21.073 m   |Z       102.31375 m   | 
For M5|Adr   460|KD1   E2.237      11.0 C  3 123|Rz        1.66873 m   |HD         19.535 m   |Z       102.44408 m   | 
For M5|Adr   461|KD1   E2.238      11.0 C  3 123|Rz        1.77769 m   |HD         19.746 m   |Z       102.33512 m   | 
For M5|Adr   462|KD1   E2.239      11.0 C  3 123|Rz        1.75497 m   |HD         21.759 m   |Z       102.35784 m   | 
For M5|Adr   463|KD1   E2.240      11.0 C  3 123|Rz        1.75194 m   |HD         25.086 m   |Z       102.36087 m   | 
For M5|Adr   464|KD1   E2.241      11.0 C  3 123|Rz        1.73846 m   |HD         29.078 m   |Z       102.37435 m   | 
For M5|Adr   465|KD1   E2.242      11.0 C  3 123|Rz        1.72773 m   |HD         33.817 m   |Z       102.38508 m   | 
For M5|Adr   466|KD1   E2.243      11.0 C  3 123|Rz        1.71793 m   |HD         39.104 m   |Z       102.39488 m   | 
For M5|Adr   467|KD1   E2.244      11.0 C  3 123|Rz        1.70871 m   |HD         44.492 m   |Z       102.40410 m   | 
For M5|Adr   468|TO  End of interm. sight.   123|                      |                      |                      | 
For M5|Adr   469|KD1     MM18      11.0 C  3 123|Rb        1.50351 m   |HD         37.200 m   |                      | 
For M5|Adr   470|KD1     MM19      11.0 C  3 123|Rf        1.47239 m   |HD         37.395 m   |                      | 
For M5|Adr   471|KD1     MM19      11.0 C  3 123|Rf        1.47239 m   |HD         37.391 m   |                      | 
For M5|Adr   472|KD1     MM18      11.0 C  3 123|Rb        1.50347 m   |HD         37.206 m   |                      | 
For M5|Adr   473|KD1     MM19      11.0 C    123|                      |                      |Z       102.50256 m   | 
For M5|Adr   474|TO  Intermediate sight.     123|                      |                      |                      | 
